Date,Hour,PJM-E,PJM-W
05/14/03,300,21722,4446
05/14/03,400,21463,4445
05/14/03,500,21824,4525
05/14/03,600,23765,4855
05/14/03,700,26916,5374
05/14/03,800,29579,5593
05/14/03,900,30400,5603
05/14/03,1000,30662,5619
05/14/03,1100,31144,5612
05/14/03,1200,31246,5591
05/14/03,1300,31063,5605
05/14/03,1400,31008,5574
05/14/03,1500,30798,5494
05/14/03,1600,30704,5447
05/14/03,1700,30567,5474
05/14/03,1800,30369,5396
05/14/03,1900,29873,5389
05/14/03,2000,29620,5391
05/14/03,2100,30957,5599
05/14/03,2200,30632,5667
05/14/03,2300,28128,5309
05/14/03,2400,25243,4823
05/13/03,100,23041,4630
05/13/03,200,21995,4456
05/13/03,300,21454,4418
05/13/03,400,21211,4413
05/13/03,500,21575,4476
05/13/03,600,23296,4767
05/13/03,700,26515,5249
05/13/03,800,29359,5571
05/13/03,900,30335,5647
05/13/03,1000,30732,5652
05/13/03,1100,31090,5706
05/13/03,1200,31097,5640
05/13/03,1300,30924,5570
05/13/03,1400,30963,5562
05/13/03,1500,30692,5510
05/13/03,1600,30402,5418
05/13/03,1700,30425,5446
05/13/03,1800,30467,5452
05/13/03,1900,30294,5415
05/13/03,2000,30397,5469
05/13/03,2100,31272,5645
05/13/03,2200,30606,5674
05/13/03,2300,28046,5283
05/13/03,2400,25237,4887
05/12/03,100,23108,4351
05/12/03,200,21873,4235
05/12/03,300,21191,4156
05/12/03,400,20865,4123
05/12/03,500,21163,4184
05/12/03,600,22856,4464
05/12/03,700,26016,4997
05/12/03,800,28892,5286
05/12/03,900,30285,5446
05/12/03,1000,31154,5604
05/12/03,1100,31706,5673
05/12/03,1200,31834,5686
05/12/03,1300,31670,5678
05/12/03,1400,31576,5630
05/12/03,1500,31311,5541
05/12/03,1600,31030,5527
05/12/03,1700,30890,5605
05/12/03,1800,30705,5664
05/12/03,1900,30314,5688
05/12/03,2000,30241,5737
05/12/03,2100,31246,5825
05/12/03,2200,30507,5734
05/12/03,2300,27810,5348
05/12/03,2400,25098,4941
05/11/03,100,22564,4310
05/11/03,200,21184,4090
05/11/03,300,20398,3979
05/11/03,400,20007,3926
05/11/03,500,19823,3895
05/11/03,600,20007,3971
05/11/03,700,20228,4066
05/11/03,800,21511,4291
05/11/03,900,23506,4590
05/11/03,1000,25240,4823
05/11/03,1100,26312,4979
05/11/03,1200,26891,5081
05/11/03,1300,27035,5122
05/11/03,1400,27008,5142
05/11/03,1500,27027,5118
05/11/03,1600,27191,5123
05/11/03,1700,27468,5126
05/11/03,1800,27799,5124
05/11/03,1900,27870,5093
05/11/03,2000,28102,5040
05/11/03,2100,29450,5253
05/11/03,2200,29412,5296
05/11/03,2300,27594,5055
05/11/03,2400,25199,4652
05/10/03,100,23005,4431
05/10/03,200,21787,4281
05/10/03,300,21090,4173
05/10/03,400,20693,4079
05/10/03,500,20712,4130
05/10/03,600,21113,4241
05/10/03,700,21844,4365
05/10/03,800,23459,4518
05/10/03,900,25539,4852
05/10/03,1000,27163,5126
05/10/03,1100,27911,5312
05/10/03,1200,27909,5365
05/10/03,1300,27614,5250
05/10/03,1400,27132,5172
05/10/03,1500,26740,5135
05/10/03,1600,26457,5103
05/10/03,1700,26501,5066
05/10/03,1800,26484,5130
05/10/03,1900,26518,5119
05/10/03,2000,26780,5099
05/10/03,2100,28200,5207
05/10/03,2200,28020,5193
05/10/03,2300,26539,4964
05/10/03,2400,24574,4576
05/09/03,100,23619,4572
05/09/03,200,22296,4403
05/09/03,300,21709,4323
05/09/03,400,21422,4276
05/09/03,500,21661,4285
05/09/03,600,23429,4537
05/09/03,700,26742,5082
05/09/03,800,29556,5402
05/09/03,900,30627,5551
05/09/03,1000,31222,5682
05/09/03,1100,31706,5807
05/09/03,1200,31791,5756
05/09/03,1300,31678,5718
05/09/03,1400,31497,5632
05/09/03,1500,31176,5597
05/09/03,1600,30767,5526
05/09/03,1700,30610,5528
05/09/03,1800,30276,5454
05/09/03,1900,29884,5434
05/09/03,2000,29528,5422
05/09/03,2100,30137,5506
05/09/03,2200,29416,5453
05/09/03,2300,27394,5136
05/09/03,2400,25074,4740
05/08/03,100,24174,4570
05/08/03,200,23034,4488
05/08/03,300,22340,4416
05/08/03,400,22008,4343
05/08/03,500,22263,4362
05/08/03,600,23995,4619
05/08/03,700,26932,5178
05/08/03,800,30131,5438
05/08/03,900,31255,5542
05/08/03,1000,31954,5675
05/08/03,1100,32431,5744
05/08/03,1200,32703,5781
05/08/03,1300,32376,5735
05/08/03,1400,32321,5790
05/08/03,1500,32102,5726
05/08/03,1600,31948,5717
05/08/03,1700,31872,5725
05/08/03,1800,31687,5670
05/08/03,1900,31239,5625
05/08/03,2000,31116,5644
05/08/03,2100,32081,5813
05/08/03,2200,31176,5761
05/08/03,2300,28521,5309
05/08/03,2400,25837,4865
05/07/03,100,23263,4585
05/07/03,200,22258,4437
05/07/03,300,21753,4360
05/07/03,400,21567,4313
05/07/03,500,22008,4398
05/07/03,600,23883,4669
05/07/03,700,27075,5134
05/07/03,800,29602,5402
05/07/03,900,30482,5499
05/07/03,1000,30995,5557
05/07/03,1100,31637,5684
05/07/03,1200,32125,5760
05/07/03,1300,32401,5797
05/07/03,1400,32709,5774
05/07/03,1500,32926,5691
05/07/03,1600,33055,5655
05/07/03,1700,33130,5715
05/07/03,1800,32920,5726
05/07/03,1900,32418,5647
05/07/03,2000,32314,5719
05/07/03,2100,33266,5866
05/07/03,2200,32151,5716
05/07/03,2300,29403,5309
05/07/03,2400,26395,4896
05/06/03,100,23787,4678
05/06/03,200,22893,4565
05/06/03,300,22333,4487
05/06/03,400,22131,4441
05/06/03,500,22615,4551
05/06/03,600,24446,4835
05/06/03,700,27921,5347
05/06/03,800,30445,5536
05/06/03,900,31263,5631
05/06/03,1000,31501,5686
05/06/03,1100,31706,5722
05/06/03,1200,31578,5712
05/06/03,1300,31324,5654
05/06/03,1400,31094,5615
05/06/03,1500,30760,5561
05/06/03,1600,30469,5518
05/06/03,1700,30429,5520
05/06/03,1800,30233,5548
05/06/03,1900,29790,5535
05/06/03,2000,29846,5511
05/06/03,2100,31226,5737
05/06/03,2200,30692,5741
05/06/03,2300,27974,5320
05/06/03,2400,25266,4844
05/05/03,100,21827,4183
05/05/03,200,20945,4129
05/05/03,300,20656,4108
05/05/03,400,20721,4122
05/05/03,500,21237,4230
05/05/03,600,23180,4597
05/05/03,700,26570,5231
05/05/03,800,29402,5589
05/05/03,900,30434,5676
05/05/03,1000,30910,5738
05/05/03,1100,31321,5778
05/05/03,1200,31428,5809
05/05/03,1300,31338,5826
05/05/03,1400,31193,5768
05/05/03,1500,30919,5706
05/05/03,1600,30849,5650
05/05/03,1700,30891,5697
05/05/03,1800,31476,5670
05/05/03,1900,31652,5717
05/05/03,2000,31999,5755
05/05/03,2100,32507,5866
05/05/03,2200,31232,5775
05/05/03,2300,28554,5369
05/05/03,2400,25745,4923
05/04/03,100,21802,4048
05/04/03,200,20658,3880
05/04/03,300,20063,3796
05/04/03,400,19700,3769
05/04/03,500,19644,3757
05/04/03,600,20011,3802
05/04/03,700,20327,3895
05/04/03,800,21349,4109
05/04/03,900,23105,4431
05/04/03,1000,24408,4619
05/04/03,1100,25146,4732
05/04/03,1200,25337,4725
05/04/03,1300,25280,4733
05/04/03,1400,25033,4675
05/04/03,1500,24692,4596
05/04/03,1600,24592,4610
05/04/03,1700,24734,4643
05/04/03,1800,25027,4700
05/04/03,1900,25233,4684
05/04/03,2000,25695,4757
05/04/03,2100,27839,5084
05/04/03,2200,27746,5107
05/04/03,2300,25657,4765
05/04/03,2400,23366,4403
05/03/03,100,23403,4218
05/03/03,200,21889,4048
05/03/03,300,20971,3951
05/03/03,400,20570,3946
05/03/03,500,20313,3988
05/03/03,600,20852,4058
05/03/03,700,21418,4177
05/03/03,800,23091,4426
05/03/03,900,25053,4766
05/03/03,1000,26392,4930
05/03/03,1100,27013,4972
05/03/03,1200,27129,4946
05/03/03,1300,26872,4875
05/03/03,1400,26413,4798
05/03/03,1500,26053,4751
05/03/03,1600,25582,4756
05/03/03,1700,25637,4741
05/03/03,1800,25601,4768
05/03/03,1900,25459,4747
05/03/03,2000,25523,4765
05/03/03,2100,26937,4966
05/03/03,2200,26717,4965
05/03/03,2300,25233,4676
05/03/03,2400,23344,4324
05/02/03,100,24296,4595
05/02/03,200,22973,4441
05/02/03,300,22236,4371
05/02/03,400,21849,4272
05/02/03,500,22069,4345
05/02/03,600,23782,4574
05/02/03,700,26844,5079
05/02/03,800,29686,5377
05/02/03,900,31128,5494
05/02/03,1000,32149,5601
05/02/03,1100,33043,5662
05/02/03,1200,33669,5663
05/02/03,1300,33898,5668
05/02/03,1400,34104,5694
05/02/03,1500,33893,5666
05/02/03,1600,33746,5608
05/02/03,1700,33643,5603
05/02/03,1800,32980,5498
05/02/03,1900,32062,5386
05/02/03,2000,31390,5311
05/02/03,2100,31830,5476
05/02/03,2200,30715,5397
05/02/03,2300,28280,5049
05/02/03,2400,25648,4589
05/01/03,100,22934,4559
05/01/03,200,21858,4380
05/01/03,300,21317,4308
05/01/03,400,21173,4238
05/01/03,500,21514,4320
05/01/03,600,23314,4557
05/01/03,700,26823,5137
05/01/03,800,29452,5377
05/01/03,900,30435,5445
05/01/03,1000,31031,5617
05/01/03,1100,31480,5641
05/01/03,1200,31757,5718
05/01/03,1300,31818,5759
05/01/03,1400,32382,5812
05/01/03,1500,32594,5837
05/01/03,1600,32748,5842
05/01/03,1700,32903,5883
05/01/03,1800,32568,5844
05/01/03,1900,31948,5783
05/01/03,2000,31887,5747
05/01/03,2100,33163,5927
05/01/03,2200,32331,5881
05/01/03,2300,29593,5432
05/01/03,2400,26464,4894
04/30/03,100,23075,4469
04/30/03,200,21903,4362
04/30/03,300,21314,4289
04/30/03,400,21020,4272
04/30/03,500,21410,4384
04/30/03,600,23282,4643
04/30/03,700,26457,5182
04/30/03,800,29033,5459
04/30/03,900,29898,5514
04/30/03,1000,30401,5489
04/30/03,1100,30802,5546
04/30/03,1200,31011,5556
04/30/03,1300,31013,5569
04/30/03,1400,31249,5592
04/30/03,1500,31218,5601
04/30/03,1600,31124,5562
04/30/03,1700,30983,5570
04/30/03,1800,30609,5548
04/30/03,1900,29900,5538
04/30/03,2000,29689,5585
04/30/03,2100,31377,5806
04/30/03,2200,30484,5630
04/30/03,2300,27782,5246
04/30/03,2400,24916,4813
04/29/03,100,22943,4452
04/29/03,200,21823,4381
04/29/03,300,21224,4285
04/29/03,400,20923,4213
04/29/03,500,21270,4306
04/29/03,600,23112,4608
04/29/03,700,26297,5154
04/29/03,800,29057,5369
04/29/03,900,30173,5492
04/29/03,1000,31020,5510
04/29/03,1100,31758,5601
04/29/03,1200,31967,5558
04/29/03,1300,31922,5582
04/29/03,1400,31600,5575
04/29/03,1500,31348,5466
04/29/03,1600,31195,5452
04/29/03,1700,31135,5421
04/29/03,1800,30992,5436
04/29/03,1900,30427,5394
04/29/03,2000,30202,5396
04/29/03,2100,31846,5658
04/29/03,2200,31011,5651
04/29/03,2300,28140,5223
04/29/03,2400,25130,4800
04/28/03,100,21609,4278
04/28/03,200,20688,4234
04/28/03,300,20406,4206
04/28/03,400,20440,4202
04/28/03,500,20991,4366
04/28/03,600,23074,4736
04/28/03,700,26452,5306
04/28/03,800,29046,5615
04/28/03,900,29926,5628
04/28/03,1000,30457,5583
04/28/03,1100,31030,5611
04/28/03,1200,31309,5627
04/28/03,1300,31391,5620
04/28/03,1400,31577,5590
04/28/03,1500,31505,5618
04/28/03,1600,31488,5538
04/28/03,1700,31422,5545
04/28/03,1800,31154,5555
04/28/03,1900,30512,5526
04/28/03,2000,30294,5509
04/28/03,2100,31968,5787
04/28/03,2200,30924,5694
04/28/03,2300,28173,5245
04/28/03,2400,25167,4751
04/27/03,100,22315,4257
04/27/03,200,21145,4158
04/27/03,300,20555,4094
04/27/03,400,20204,4044
04/27/03,500,20103,4092
04/27/03,600,20491,4210
04/27/03,700,20769,4301
04/27/03,800,21890,4496
04/27/03,900,23485,4718
04/27/03,1000,24741,4833
04/27/03,1100,25369,4866
04/27/03,1200,25562,4836
04/27/03,1300,25480,4800
04/27/03,1400,25214,4752
04/27/03,1500,24917,4654
04/27/03,1600,24742,4613
04/27/03,1700,24883,4682
04/27/03,1800,25160,4723
04/27/03,1900,25341,4682
04/27/03,2000,25770,4770
04/27/03,2100,27915,5156
04/27/03,2200,27688,5175
04/27/03,2300,25778,4827
04/27/03,2400,23386,4449
04/26/03,100,23028,4378
04/26/03,200,21832,4183
04/26/03,300,21190,4114
04/26/03,400,20910,4146
04/26/03,500,20937,4154
04/26/03,600,21369,4216
04/26/03,700,22362,4408
04/26/03,800,23828,4637
04/26/03,900,25956,4976
04/26/03,1000,27652,5179
04/26/03,1100,28514,5302
04/26/03,1200,28650,5295
04/26/03,1300,28296,5227
04/26/03,1400,27716,5131
04/26/03,1500,27158,5056
04/26/03,1600,26797,4994
04/26/03,1700,26721,5038
04/26/03,1800,26854,5043
04/26/03,1900,27028,5023
04/26/03,2000,27504,5021
04/26/03,2100,28271,5177
04/26/03,2200,27520,5146
04/26/03,2300,25993,4849
04/26/03,2400,24121,4542
04/25/03,100,24146,4678
04/25/03,200,23152,4659
04/25/03,300,22733,4609
04/25/03,400,22654,4569
04/25/03,500,23056,4688
04/25/03,600,24968,4942
04/25/03,700,28077,5529
04/25/03,800,30357,5784
04/25/03,900,30961,5779
04/25/03,1000,30937,5718
04/25/03,1100,31150,5648
04/25/03,1200,30911,5576
04/25/03,1300,30603,5527
04/25/03,1400,30489,5546
04/25/03,1500,30158,5464
04/25/03,1600,29848,5423
04/25/03,1700,29432,5357
04/25/03,1800,29112,5288
04/25/03,1900,28813,5264
04/25/03,2000,29224,5351
04/25/03,2100,29946,5501
04/25/03,2200,29065,5404
04/25/03,2300,27106,5097
04/25/03,2400,24885,4737
04/24/03,100,24969,4915
04/24/03,200,24036,4828
04/24/03,300,23656,4806
04/24/03,400,23722,4909
04/24/03,500,24311,5006
04/24/03,600,26299,5307
04/24/03,700,29525,5862
04/24/03,800,31517,6079
04/24/03,900,31995,6001
04/24/03,1000,32240,5908
04/24/03,1100,32207,5820
04/24/03,1200,31761,5742
04/24/03,1300,31246,5628
04/24/03,1400,31011,5538
04/24/03,1500,30598,5489
04/24/03,1600,30183,5369
04/24/03,1700,29838,5387
04/24/03,1800,29591,5358
04/24/03,1900,29192,5359
04/24/03,2000,29528,5500
04/24/03,2100,31413,5799
04/24/03,2200,30693,5664
04/24/03,2300,28461,5297
04/24/03,2400,25983,4898
04/23/03,100,23771,4825
04/23/03,200,22827,4698
04/23/03,300,22411,4675
04/23/03,400,22316,4730
04/23/03,500,22901,4828
04/23/03,600,24895,5137
04/23/03,700,28276,5682
04/23/03,800,30637,5926
04/23/03,900,31619,5925
04/23/03,1000,31989,5885
04/23/03,1100,32050,5828
04/23/03,1200,31899,5776
04/23/03,1300,31412,5696
04/23/03,1400,31189,5621
04/23/03,1500,30789,5528
04/23/03,1600,30454,5439
04/23/03,1700,30400,5436
04/23/03,1800,30408,5415
04/23/03,1900,30321,5419
04/23/03,2000,30959,5523
04/23/03,2100,32702,5906
04/23/03,2200,31742,5914
04/23/03,2300,29425,5514
04/23/03,2400,26858,5111
04/22/03,100,23035,4513
04/22/03,200,22045,4373
04/22/03,300,21626,4320
04/22/03,400,21429,4269
04/22/03,500,21837,4384
04/22/03,600,23659,4659
04/22/03,700,27084,5192
04/22/03,800,29390,5491
04/22/03,900,30510,5538
04/22/03,1000,30952,5610
04/22/03,1100,31295,5682
04/22/03,1200,31353,5696
04/22/03,1300,31139,5666
04/22/03,1400,31138,5615
04/22/03,1500,30866,5494
04/22/03,1600,30618,5491
04/22/03,1700,30538,5560
04/22/03,1800,30550,5618
04/22/03,1900,30267,5675
04/22/03,2000,30639,5826
04/22/03,2100,31667,5975
04/22/03,2200,30552,5854
04/22/03,2300,28130,5445
04/22/03,2400,25616,5077
04/21/03,100,21449,4205
04/21/03,200,20732,4133
04/21/03,300,20510,4141
04/21/03,400,20548,4131
04/21/03,500,21047,4247
04/21/03,600,22862,4495
04/21/03,700,25661,5025
04/21/03,800,28105,5313
04/21/03,900,29559,5421
04/21/03,1000,30163,5605
04/21/03,1100,30637,5678
04/21/03,1200,30733,5643
04/21/03,1300,30542,5591
04/21/03,1400,30546,5619
04/21/03,1500,30208,5527
04/21/03,1600,29881,5496
04/21/03,1700,29755,5470
04/21/03,1800,29800,5455
04/21/03,1900,29685,5429
04/21/03,2000,30062,5478
04/21/03,2100,31268,5688
04/21/03,2200,30150,5566
04/21/03,2300,27585,5188
04/21/03,2400,24863,4757
04/20/03,100,22625,4243
04/20/03,200,21470,4104
04/20/03,300,20854,4054
04/20/03,400,20675,4019
04/20/03,500,20775,4010
04/20/03,600,21392,4150
04/20/03,700,21846,4259
04/20/03,800,22826,4442
04/20/03,900,24073,4735
04/20/03,1000,24773,4867
04/20/03,1100,24853,4807
04/20/03,1200,24693,4731
04/20/03,1300,24468,4722
04/20/03,1400,23971,4574
04/20/03,1500,23543,4485
04/20/03,1600,23076,4393
04/20/03,1700,22843,4397
04/20/03,1800,22690,4450
04/20/03,1900,22718,4451
04/20/03,2000,23759,4563
04/20/03,2100,26170,4954
04/20/03,2200,25975,4989
04/20/03,2300,24589,4753
04/20/03,2400,22863,4431
04/19/03,100,24309,4572
04/19/03,200,23144,4429
04/19/03,300,22579,4361
04/19/03,400,22296,4338
04/19/03,500,22292,4346
04/19/03,600,22737,4430
04/19/03,700,23619,4538
04/19/03,800,24783,4761
04/19/03,900,26700,5084
04/19/03,1000,27960,5274
04/19/03,1100,28210,5313
04/19/03,1200,27808,5236
04/19/03,1300,27071,5110
04/19/03,1400,26217,5020
04/19/03,1500,25613,4922
04/19/03,1600,25230,4872
04/19/03,1700,25016,4851
04/19/03,1800,25094,4857
04/19/03,1900,25170,4844
04/19/03,2000,25896,4905
04/19/03,2100,27820,5179
04/19/03,2200,27471,5150
04/19/03,2300,26620,4864
04/19/03,2400,24900,4531
04/18/03,100,25239,4508
04/18/03,200,24084,4393
04/18/03,300,23538,4368
04/18/03,400,23386,4368
04/18/03,500,23645,4421
04/18/03,600,25139,4662
04/18/03,700,27245,5016
04/18/03,800,28944,5304
04/18/03,900,30685,5514
04/18/03,1000,31637,5684
04/18/03,1100,32156,5756
04/18/03,1200,32133,5745
04/18/03,1300,31841,5651
04/18/03,1400,31178,5583
04/18/03,1500,30678,5481
04/18/03,1600,30241,5399
04/18/03,1700,30187,5434
04/18/03,1800,30293,5489
04/18/03,1900,30255,5475
04/18/03,2000,30443,5487
04/18/03,2100,30889,5632
04/18/03,2200,29958,5483
04/18/03,2300,28140,5240
04/18/03,2400,25988,4871
04/17/03,100,23930,4516
04/17/03,200,22536,4382
04/17/03,300,21827,4330
04/17/03,400,21505,4263
04/17/03,500,21722,4322
04/17/03,600,23335,4562
04/17/03,700,26348,5045
04/17/03,800,28726,5329
04/17/03,900,29990,5460
04/17/03,1000,30689,5539
04/17/03,1100,31230,5562
04/17/03,1200,31259,5545
04/17/03,1300,31089,5494
04/17/03,1400,31082,5485
04/17/03,1500,30816,5436
04/17/03,1600,30527,5332
04/17/03,1700,30527,5322
04/17/03,1800,30689,5327
04/17/03,1900,30802,5388
04/17/03,2000,31696,5439
04/17/03,2100,32566,5669
04/17/03,2200,31640,5563
04/17/03,2300,29462,5194
04/17/03,2400,27137,4816
04/16/03,100,23406,4500
04/16/03,200,22204,4303
04/16/03,300,21671,4261
04/16/03,400,21394,4227
04/16/03,500,21760,4297
04/16/03,600,23492,4564
04/16/03,700,26618,5119
04/16/03,800,29005,5397
04/16/03,900,30263,5442
04/16/03,1000,31185,5490
04/16/03,1100,32113,5630
04/16/03,1200,32763,5627
04/16/03,1300,33018,5713
04/16/03,1400,33220,5687
04/16/03,1500,33318,5691
04/16/03,1600,33377,5690
04/16/03,1700,33177,5669
04/16/03,1800,32686,5639
04/16/03,1900,31943,5613
04/16/03,2000,32001,5662
04/16/03,2100,33130,5916
04/16/03,2200,31684,5784
04/16/03,2300,28928,5337
04/16/03,2400,26169,4883
04/15/03,100,23422,4477
04/15/03,200,22415,4338
04/15/03,300,21976,4282
04/15/03,400,21837,4295
04/15/03,500,22373,4400
04/15/03,600,24161,4700
04/15/03,700,27610,5272
04/15/03,800,29780,5547
04/15/03,900,30211,5578
04/15/03,1000,30440,5573
04/15/03,1100,30852,5560
04/15/03,1200,31002,5585
04/15/03,1300,31123,5619
04/15/03,1400,31411,5623
04/15/03,1500,31432,5618
04/15/03,1600,31216,5601
04/15/03,1700,31121,5626
04/15/03,1800,30796,5574
04/15/03,1900,30247,5548
04/15/03,2000,30426,5552
04/15/03,2100,32163,5852
04/15/03,2200,31010,5755
04/15/03,2300,28318,5309
04/15/03,2400,25565,4828
04/14/03,100,23249,4450
04/14/03,200,22352,4422
04/14/03,300,22162,4461
04/14/03,400,22227,4468
04/14/03,500,22949,4610
04/14/03,600,25198,4987
04/14/03,700,28782,5637
04/14/03,800,30988,5870
04/14/03,900,31150,5807
04/14/03,1000,31190,5761
04/14/03,1100,31218,5667
04/14/03,1200,31049,5632
04/14/03,1300,30748,5546
04/14/03,1400,30556,5524
04/14/03,1500,30284,5377
04/14/03,1600,30038,5376
04/14/03,1700,29844,5376
04/14/03,1800,29644,5350
04/14/03,1900,29060,5372
04/14/03,2000,29799,5463
04/14/03,2100,31738,5807
04/14/03,2200,30800,5665
04/14/03,2300,28066,5241
04/14/03,2400,25318,4797
04/13/03,100,22770,4267
04/13/03,200,21646,4179
04/13/03,300,21122,4144
04/13/03,400,20917,4149
04/13/03,500,21091,4212
04/13/03,600,21653,4341
04/13/03,700,22290,4522
04/13/03,800,23279,4722
04/13/03,900,24668,4918
04/13/03,1000,25673,4956
04/13/03,1100,25936,4916
04/13/03,1200,25933,4846
04/13/03,1300,25802,4866
04/13/03,1400,25479,4777
04/13/03,1500,25081,4654
04/13/03,1600,24825,4632
04/13/03,1700,24884,4667
04/13/03,1800,25071,4736
04/13/03,1900,25416,4708
04/13/03,2000,26480,4840
04/13/03,2100,28869,5343
04/13/03,2200,28246,5299
04/13/03,2300,26688,5000
04/13/03,2400,24849,4611
04/12/03,100,25649,4805
04/12/03,200,24428,4569
04/12/03,300,23809,4573
04/12/03,400,23408,4528
04/12/03,500,23418,4520
04/12/03,600,23972,4643
04/12/03,700,24636,4911
04/12/03,800,24935,5130
04/12/03,900,27785,5343
04/12/03,1000,29034,5404
04/12/03,1100,29182,5360
04/12/03,1200,28675,5266
04/12/03,1300,28044,5102
04/12/03,1400,27122,4968
04/12/03,1500,26547,4879
04/12/03,1600,26010,4794
04/12/03,1700,25760,4776
04/12/03,1800,25710,4775
04/12/03,1900,25694,4772
04/12/03,2000,26477,4827
04/12/03,2100,28237,5124
04/12/03,2200,27679,5103
04/12/03,2300,26343,4866
04/12/03,2400,24466,4538
04/11/03,100,26368,5027
04/11/03,200,25406,4904
04/11/03,300,25009,4911
04/11/03,400,24912,4904
04/11/03,500,25386,4998
04/11/03,600,27218,5278
04/11/03,700,31027,5890
04/11/03,800,33610,6211
04/11/03,900,34430,6224
04/11/03,1000,34777,6249
04/11/03,1100,34959,6275
04/11/03,1200,34739,6205
04/11/03,1300,34270,6139
04/11/03,1400,33927,6054
04/11/03,1500,33518,5975
04/11/03,1600,33006,5850
04/11/03,1700,32921,5869
04/11/03,1800,32875,5889
04/11/03,1900,32788,5871
04/11/03,2000,32970,5870
04/11/03,2100,33065,5979
04/11/03,2200,32001,5854
04/11/03,2300,30003,5510
04/11/03,2400,27693,5131
04/10/03,100,27041,5037
04/10/03,200,26043,4943
04/10/03,300,25666,4896
04/10/03,400,25491,4889
04/10/03,500,25934,4900
04/10/03,600,27894,5261
04/10/03,700,31828,5883
04/10/03,800,34172,6176
04/10/03,900,34533,6179
04/10/03,1000,34485,6193
04/10/03,1100,34455,6208
04/10/03,1200,33985,6178
04/10/03,1300,33344,6061
04/10/03,1400,32809,5991
04/10/03,1500,32141,5844
04/10/03,1600,31551,5740
04/10/03,1700,31388,5698
04/10/03,1800,31319,5649
04/10/03,1900,31558,5681
04/10/03,2000,32637,5841
04/10/03,2100,34312,6177
04/10/03,2200,33261,6046
04/10/03,2300,30854,5664
04/10/03,2400,28302,5269
04/09/03,100,27613,5160
04/09/03,200,26548,5059
04/09/03,300,26076,5035
04/09/03,400,25985,5074
04/09/03,500,26596,5105
04/09/03,600,28590,5424
04/09/03,700,32431,6022
04/09/03,800,34882,6279
04/09/03,900,35440,6326
04/09/03,1000,35549,6347
04/09/03,1100,35792,6361
04/09/03,1200,35680,6300
04/09/03,1300,35032,6147
04/09/03,1400,34711,6091
04/09/03,1500,34191,5978
04/09/03,1600,34287,5908
04/09/03,1700,34411,5981
04/09/03,1800,34802,5992
04/09/03,1900,34795,5981
04/09/03,2000,35217,6055
04/09/03,2100,35706,6242
04/09/03,2200,34415,6059
04/09/03,2300,32052,5724
04/09/03,2400,28974,5337
04/08/03,100,27964,5358
04/08/03,200,26920,5252
04/08/03,300,26377,5169
04/08/03,400,26412,5177
04/08/03,500,26856,5290
04/08/03,600,28702,5539
04/08/03,700,32572,6085
04/08/03,800,34909,6345
04/08/03,900,35585,6357
04/08/03,1000,35693,6308
04/08/03,1100,35945,6291
